url,title,content,topic_name,topic
https://lenta.ru/news/2026/04/16/sbitaya-samoletom-v-aeroportu-kazahstana-sobaka-povredila-layner/,Сбитая самолетом в аэропорту Казахстана собака повредила лайнер,"Пассажирский самолет авиакомпании FlyArystan сбил собаку после посадки в аэропорту Шымкента, Казахстан . Об этом сообщает портал NUR.KZ со ссылкой на пресс-службу перевозчика. Уточняется, что инцидент произошел 15 апреля. Борт прилетел в Шымкент из Алматы и получил повреждения в результате столкновения с животным. Состояние собаки не раскрывается. Ранее самолет с 171 пассажиром едва не врезался в грузовой лайнер во время посадки в аэропорту Нью-Джерси, США . Известно, что инцидент произошел 17 марта в авиагавани Ньюарк Либерти.",Туризм/Путешествия,7
https://lenta.ru/news/2026/04/16/taets-byl-oblit-vodoy-i-zhestko-izbit-evropeytsami-v-tailande/,Таец был облит водой и жестко избит европейцами в Таиланде,"Таец на мотоцикле был облит водой и жестко избит двумя европейцами на курорте Пхукет в Таиланде . Об этом сообщает Telegram -канал «Новости Пхукета». Инцидент произошел 14 апреля, в один из дней празднования тайского Нового года — Сонгкрана. Двое французов, Николя Флоран Бубун и Абделькрим Эрауи, намеренно облили водой мотоциклиста и пассажирку, которые просили этого не делать. После этого водителя, оказавшегося местным жителем, ударили водяным пистолетом по голове и избили. В результате иностранцев взяли под стражу. Один из злоумышленников при задержании пытался убедить полицейского, что не наносил ударов, однако записи с камер помогли установить истину. Пострадавший в тот же день поступил в больницу с синяками на лице и порванной губой. Ранее турист на мотоцикле попал в аварию во Вьетнаме , между участниками ДТП разгорелась ссора. Пока стражи порядка пытались решить спор, иностранец напал на одного из них с пистолетом и скрылся.",Туризм/Путешествия,7
https://lenta.ru/news/2026/04/16/turist-oskvernil-kladbische-v-tailande-i-razozlil-mestnyh-zhiteley/,Турист осквернил кладбище в Таиланде и разозлил местных жителей,"Португальского туриста арестовали на тайском курорте Пхукет за то, что он нарисовал граффити на стене исламского кладбища. Об этом сообщает Bangkok Post. Уточняется, что инцидент произошел 14 апреля в районе Муанг. Полицейские при задержании изъяли у 42-летнего Энрике 87 использованных баллончиков и один контейнер с краской, а также валик. Ему предъявили обвинения в порче общественного имущества. Поступок португальца, осквернившего религиозное место, разозлил местных жителей, в том числе лидеров исламской общины. По поводу возможной причастности к преступлению была допрошена еще одна иностранка. Ранее турист из Австралии совершил возмутительное действие на кладбище в Японии и навлек на себя гнев местных жителей. Мужчина выпил пиво возле надгробия, громко рыгнул и записал себя на видео.",Туризм/Путешествия,7
https://lenta.ru/news/2026/04/16/turistka-napala-na-politseyskih-v-nochnom-klube-so-slovami-vy-vse-kuski-derma/,Туристка напала на полицейских в ночном клубе со словами «вы все — куски дерьма»,"Туристку из Великобритании приговорили к шести месяцам тюрьмы за то, что она напала на полицейских в ночном клубе со словами «вы все — куски дерьма». Об этом стало известно газете The Sun. По данным источника, нападение произошло в Магалуфе, Испания , в августе 2025 года, однако судебное решение обвиняемой вынесли недавно. Молодая женщина отдыхала в заведении на улице Пунта-Бальена и вступила в конфликт с местным охранником, который вызвал наряд полиции. Прибывшие на место происшествия сотрудники Гражданской гвардии Майорки выслушали путешественницу, но рассудили, что ничем не могут ей помочь. После этого женщина начала вести себя агрессивно: она толкнула одного офицера, затем ударила другого. Дебоширку немедленно арестовали. Помимо лишения свободы, британку обязали выплатить штраф в размере 240 евро (21,3 тысячи рублей). Уточняется, что адвокат подсудимой и сторона обвинения достигли соглашения, благодаря которому женщине не пришлось отбывать заключение в колонии. Вместо этого ей запретили совершать повторные преступления в течение двух лет. Ранее три девушки с водкой и огнетушителем в руках разгромили ресепшен отеля и попали на видео. 19-летняя Лариса Сумовская, 21-летняя Жасмин Орчард и 19-летния Кера Маккеон проживали в гостинице Trouville в Великобритании.",Туризм/Путешествия,7
https://lenta.ru/news/2026/04/16/zhenschinu-dvazhdy-za-noch-iznasilovali-turist-i-zametivshiy-napadenie-svidetel/,Женщину дважды за ночь изнасиловали турист и заметивший нападение свидетель,"Женщину дважды за ночь изнасиловали в Сингапуре турист из Индии и заметивший нападение свидетель. Об этом пишет издание The Rakyat Post. Уточняется, что это произошло с 32-летней женщиной из Филиппин, которая подрабатывала в стране уборщицей. В свой выходной день в мае 2024 года она была изнасилована в поле туристом из Индии. 24-летний мужчина из Малайзии увидел нападение и после подошел к жертве. Она выразила опасение, что была оплодотворена. Тогда свидетель сказал: «Не волнуйся, у меня есть презерватив». Не успев пояснить, что она имела в виду первого мужчину, пострадавшую изнасиловали второй раз. После этого злоумышленник осмотрел ее сумку и украл из нее 369 сингапурских долларов (21,9 тысячи рублей). Жертва смогла позвонить в полицию из близлежащего отеля. Позже в больнице ей дали таблетки экстренной контрацепции, а также выписали лекарства для профилактики ВИЧ. Медицинские счета оплатил ее работодатель. Малазийца задержали через два дня, в апреле 2026 года его приговорили к восьми годам тюрьмы и шести ударам тростью.",Туризм/Путешествия,7
https://lenta.ru/news/2026/04/17/blogersha-opisala-ulovku-moshennikov-v-kitae-slovami-ispolzovali-veru-natsii-v-primety/,Блогерша описала уловку мошенников в Китае словами «использовали веру нации в приметы»,"Российская тревел-блогерша, прожившая в Китае три года, описала уловку местных мошенников словами «использовали веру нации в приметы». Своим открытием она поделилась в личном блоге «Тут вам не там» на платформе «Дзен» . Автор публикации отметила, что китайцы верят в то, что изображение обладает «силой». Поэтому увидеть лицо мертвеца или призрака перед поездкой для них считается плохим предзнаменованием — этим воспользовались местные водители такси. Они ставили на аватарки искаженные изображения, а когда пассажир в испуге отказывался от поездки в приложении DiDi, с их счета автоматически списывался штраф от двух до пяти юаней (от 22 до 55 рублей). «Хотя точных сумм никто подсчитать не смог, известно, что некоторые успели очень хорошо навариться на этих схемах. За день такой ""призрак"" мог собрать тысячи отмен. Подсчитано, что успешные мошенники могли зарабатывать несколько сотен долларов в день, вообще не имея автомобиля и не выходя из комнаты», — объяснила блогерша. Из-за скандала с водителями-мертвецами, транспортная компания обязала всех сотрудников проходить проверку на достоверность личности. «Сегодня в Китае за призрака на аватарке можно получить не только бан, но и реальный срок за мошенничество», — добавила девушка. Ранее россиянка описала туалеты в Китае фразой «запах такой, что глаза начинает щипать». Автор публикации рассказала, что бесплатные туалеты в Поднебесной встречаются на каждом шагу. Но на этом их плюсы часто заканчиваются.",Туризм/Путешествия,7
https://lenta.ru/news/2026/04/17/desyatki-reysov-zaderzhalis-ili-otmenilis-v-aeroportu-peterburga/,Десятки рейсов задержали или отменили в аэропорту Петербурга,"Десятки рейсов задержали или отменили из-за вводившихся в аэропорту Пулково, Санкт-Петербург, ограничений в ночь на 17 апреля. Соответствующие данные указаны на онлайн табло авиагавани. По информации на 09:36 по московскому времени, 38 самолетов задерживаются или отменены на вылет, в том числе в Москву и Тегеран, еще 7 — на прилет. Ограничения действовали в Пулково с 04:28 до 08:11 утра. Ранее направлявшийся в Сочи пассажирский самолет авиакомпании Nordwind вынужденно сел в другом городе из-за ограничений на полеты.",Туризм/Путешествия,7
https://lenta.ru/news/2026/04/17/dva-passazhirskih-samoleta-stolknulis-v-aeroportu-indii-i-popali-na-video/,Два пассажирских самолета столкнулись в аэропорту Индии и попали на видео,"Два пассажирских самолета столкнулись на взлетно-посадочной полосе (ВПП) в аэропорту Нью-Дели ( Индия ) и попали на видео. Кадры и подробности истории публикует ТАСС . По имеющейся информации, борт компании SpiceJet при рулении врезался в стоящий на месте лайнер Akasa Air. В результате оба самолета получили повреждения. На кадрах, снятых из салона одного из них, видно, что первое воздушное судно осталось со сломанным крылом, у Akasa Air оказался испорчен левый стабилизатор в хвостовой части фюзеляжа. Известно, что никто не пострадал. Оба самолета временно вывели из эксплуатации, начато расследование причин инцидента. Ранее пассажирский самолет едва не столкнулся с грузовиками в аэропорту США . Пилоты Airbus A321neo были вынуждены резко прекратить разгон перед взлетом.",Туризм/Путешествия,7
https://lenta.ru/news/2026/04/17/dva-pikapa-pregradili-put-vyezzhayuschemu-na-vzletnuyu-polosu-samoletu-i-popali-na-video/,Два пикапа преградили путь выезжающему на взлетную полосу самолету и попали на видео,"Самолет авиакомпании American Airlines едва не столкнулся с двумя пикапами в аэропорту США . Об этом стало известно Daily Mail (DM). Это произошло в воздушной гавани Шарлотты Дуглас в Северной Каролине. Командир воздушного судна направил борт на взлетную полосу, чтобы вылететь в Вашингтон , однако путь выезжающему лайнеру преградили две машины. Инцидент попал на видео. «Они просто проехали прямо перед нами. Мы чуть не врезались в них, мне пришлось резко затормозить», — доложил диспетчерам авиагавани пилот. Уточняется, что происшествие не привело к задержке рейса, пассажиры прибыли в аэропорт назначения вовремя. Федеральное управление гражданской авиации Соединенных Штатов проводит расследование. Ранее пассажирский самолет едва не столкнулся с двумя грузовиками в аэропорту США. Это случилось 8 апреля на рейсе Frontier Airlines из Лос-Анджелеса в Атланту.",Туризм/Путешествия,7
https://lenta.ru/news/2026/04/17/frantsiyu-nazvali-litsemernoy-iz-za-otnosheniya-k-rossiyskim-turistam/,Францию назвали лицемерной из-за отношения к российским туристам,"Официальный представитель МИД России Мария Захарова назвала Францию лицемерной из-за отношения к отечественным туристам в сфере визовых вопросов. Об этом она заявила в комментарии, который опубликован на сайте ведомства. Захарова прокомментировала заявление посольства Франции в РФ о том, что количество выдаваемых россиянам виз возросло. По мнению дипломата, «французская сторона лукавит», забывая упомянуть, что Евросоюз еще в 2022 году остановил действие соглашения об упрощении выдачи виз гражданам РФ. «Лицемерно звучат заявления французских дипломатов о «большом значении, которое посольство придает обменам между нашими странами». Это говорят представители государства, которое свернуло деловые, научно-образовательные и гуманитарные связи с Россией», — добавила представитель МИД. Ранее российский тревел-блогер назвал Францию наиболее часто выдающей шенген россиянам страной Европы. По словам автора ролика, подавать заявление для получения визы Франции можно даже с чистым паспортом или без работы.",Туризм/Путешествия,7
https://lenta.ru/news/2026/04/17/nazvan-top-bezvizovyh-napravleniy-dlya-rossiyan-letom/,Назван топ безвизовых направлений для россиян летом,"Летом 2026 года у российских туристов остается достаточно широкий выбор безвизовых направлений, но важно понимать, что «без визы» не всегда равняется доступности, вместе с тем необходимо учитывать особенности авиаперевозки и сезонность, рассказала эксперт по туризму, основатель турагентства TravelЗависимость Анастасия Гончарова. В беседе с «Лентой.ру» она назвала наиболее популярные и удобные для путешествий из России страны. Неизменным лидером по соотношению цены и качества остается Турция , сообщила эксперт. К плюсам направления она отнесла огромный выбор отелей, прямые перелеты, комфортный климат и развитую инфраструктуру. Бюджетная альтернатива Турции, особенно если важны море и отели на ""все включено"" — это Египет, но температура воздуха здесь выше (хоть и легче переносится за счет более низкой влажности, и сервис порой хромает. Иногда на обе ноги Для коротких поездок, гастрономического туризма и отдыха без сложной логистики, по словам специалиста, удобны Грузия , Армения , Азербайджан , Узбекистан , Казахстан . Но эти направления, скорее, подходят для формата активного отдыха, указала она. Незаслуженно забытым направлением турэксперт сочла Марокко . Здесь есть океан, восточный колорит, яркие краски и возможность как для пляжного, так и для активного отдыха, пояснила собеседница «Ленты.ру». Май и июнь она назвала оптимальными для экскурсий, июль-август — для пляжа, а сентябрь — для всего и сразу. Тунис также подзабыт после пандемии по причине сокращения рейсов. Из России летает всего одна авиакомпания, и выбор хороших отелей небольшой, но для любителей песчаных пляжей и формата ""все включено"" страна имеет место быть Среди самых комфортных азиатских стран для лета эксперт выделила Вьетнам , который принимает россиян без визы. Есть прямые рейсы. Погода хорошая, но только в районе Нячанга и окрестностей, Фантьет и Фукуок лучше отложить до осени, обратила внимание спикер. Шри-Ланка, Таиланд, Китай тоже безвизовые и с большой вариацией полетов, но с сюрпризами по погоде. Выбирая эти направления, стоит учитывать, что высока вероятность провести пол отпуска под зонтом Лето, по словам эксперта, является оптимальным сезоном для отдыха и на острове Бали . Сюда есть рейсы как прямые, так и с пересадкой. Из нюансов — особенности пляжей острова. Хороших мало, поэтому собеседница издания рекомендовала направление для активного отдыха, желательно со сменой локаций. «Можно рассмотреть и Мальдивы. В летний период ниже сезон, за счет чего можно поймать хорошие предложения. Ну, а капризы погоды — норма для данного направления независимо от времени года», — сообщила Гончарова. Еще есть станы Ближнего Востока, но в связи с обстановкой в регионе от поездок лучше воздержаться как минимум до осени, предостерегла специалист. Также не стоит планировать маршруты с пересадками в ОАЭ , Катаре , Бахрейне , Омане , добавила она. Ранее вице-президент Ассоциации туроператоров России (АТОР) Сергей Ромашкин призвал не ждать, что туры в Анапу подешевеют, так как направление и так одно из самых бюджетных.",Туризм/Путешествия,7
https://lenta.ru/news/2026/04/17/nazvany-chasche-vsego-vydayuschie-shengen-rossiyanam-strany-evropy/,Названы чаще всего выдающие шенген россиянам страны Европы,"Испания , Франция , Италия и Греция названы в числе стран Европы, которые чаще всего выдают шенгенские визы россиянам. Об этом рассказал в беседе с РИА Новости исполнительный директор компании «Визаход» Даниил Сергеев . Эксперт также отметил, что в 2026 году процент одобрения разрешений на въезд в европейские страны остался на уровне 2025-го. Насчитывается около 8-9 процентов отказов. Сергеев добавил, что Франция и Испания рассматривают заявления на шенген три недели, Италия — два месяца, Греция — две недели. «Запись на получение визы в Грецию гораздо проще, если сравнивать с остальными, при этом уже нужны выкупленные билеты и отель, но шанс отказов больше, чем у остальных», — пояснил специалист. Ранее российский тревел-блогер назвал Францию наиболее часто выдающей шенген россиянам страной Европы. По словам автора ролика, подавать заявление на визу Франции можно даже с чистым паспортом или без работы.",Туризм/Путешествия,7
https://lenta.ru/news/2026/04/17/nazvany-samye-krasochnye-goroda-mira-dlya-puteshestviy/,Названы самые красочные города мира для путешествий,"Лиссабон назван самым красочным городом мира для путешествий. Соответствующий рейтинг составил сервис для туристов JustCover . Уточняется, что эксперты проанализировали почти 80 направлений по количеству уникальных оттенков на фотографиях. В португальском Лиссабоне было выявлено более 2,6 миллиона уникальных цветов. На втором месте оказался Куала-Лумпур , Малайзия , с 2,5 миллиона оттенков. Замкнул тройку лидеров еще один португальский город — Порту. В топ-10 также попали Картахена ( Колумбия ), Рио-де-Жанейро ( Бразилия ), Гуанахуато ( Мексика ), Гавана ( Куба ), Ханой ( Вьетнам ), Новый Орлеан ( США ), Медельин (Колумбия). Ранее австралийский Мельбурн назвали лучшим городом мира для путешествий в 2026 году. Так, эксперты и обычные туристы порекомендовали посетить Мельбурн ради столетних кулинарных традиций, красивых улиц и баров на крышах.",Туризм/Путешествия,7
https://lenta.ru/news/2026/04/17/otdyh-vo-frantsii-oboydetsya-rossiyanam-deshevle-poezdki-v-rossiyskiy-region/,Отдых во Франции обойдется россиянам дешевле поездки в российский регион,"Отдых во Франции обойдется россиянам дешевле поездки в Татарстан . Об этом соотечественники стали все чаще писать в социальных сетях, на посты обратил внимание Telegram -канал «Крыша Турдома». По информации первоисточника, ценник за жилье на майские праздники в Казани вдвое превысил предложения на Лазурном берегу. Так, например, номер на двоих в российском городе стоит 92 тысячи рублей, а в Ницце — 46 тысяч рублей. На длинные выходные с 1 по 3 мая в обоих направлениях проживание выйдет в 12-13 тысяч рублей. При этом во Франции за эти деньги можно получить еще и вид на море, правда не с первой линии. Ранее были названы самые красочные города мира для путешествий. Первое место занял Лиссабон ( Португалия ), где было выявлено более 2,6 миллиона уникальных цветов.",Туризм/Путешествия,7
https://lenta.ru/news/2026/04/17/passazhir-shvatil-styuardessu-za-golovu-i-prityanul-ee-k-svoemu-pahu-vo-vremya-reysa/,Пассажир схватил стюардессу за голову и притянул ее к своему паху во время рейса,"Пассажир авиакомпании Ryanair домогался стюардессы во время рейса в Ирландию и поплатился. Об этом сообщило издание Daily Mail. Инцидент произошел еще в 2025 году, однако слушание по делу состоялось недавно. Перед вылетом 31-летний Аарон Брэди и его возлюбленная выпили в аэропорту пять бутылок вина. После посадки в самолет британец продолжил распивать спиртные напитки. Он заказал около 15 маленьких бутылок с алкоголем. Опьянев, мужчина направился в камбуз, где начал приставать к члену экипажа. Женщина поняла, что турист пьян, и оттолкнула его ногу, которую он положил ей на колени. После этого Брэди погладил ее ягодицу, поцеловал в щеку, а затем схватил бортпроводницу за голову и притянул ее к своему паху. Стюардесса оттолкнула мужчину и направилась в кабину пилотов, чтобы доложить о непристойном поведении на борту. В суде британец заявил, что ничего не помнит из-за большого количества выпитого алкоголя. Однако он признал вину и извинился перед пострадавшей, которая уволилась сразу после происшествия. Женщина утверждает, что ей «до сих пор противно» вспоминать о пережитом эпизоде. Чтобы загладить вину, Брэди предложил выплатить потерпевшей 5000 евро (449,5 тысячи рублей), она согласилась принять деньги. Суд отложил рассмотрение дела до июня. Уточняется, что компания Ryanair запретила подсудимому летать на своих рейсах до конца жизни. Ранее пассажир «похлопал» стюардессу и лишился рейса в Китай . Во время посадки гражданин КНР неподобающим образом прикоснулся к бортпроводнице, которая потребовала немедленно аннулировать его посадочный талон.",Туризм/Путешествия,7
https://lenta.ru/news/2026/04/17/pchela-sorvala-vylet-samoleta-s-sotney-passazhirov-na-bortu/,Пчела сорвала вылет самолета с сотней пассажиров на борту,"Пчела сорвала вылет самолета Austrian Airlines с более чем сотней пассажиров на борту в Австрии . Об этом пишет Telegram -канал Shot. Рейс выполнялся из города Инсбрук в Вену . На взлетно-посадочной полосе пилоты заметили, что у них не сходятся показания датчиков. В итоге они приняли решение о возвращении в терминал. Пассажиров высадили, и специалисты стали искать причину. Оказалось, что все произошло из-за пчелы. Она залетела в устройство для измерения скорости потока, расположенное в носовой части, — трубку Пито. Известно, что на борту находились 107 человек, 102 из которых были пассажирами. Из-за насекомого они отправились до места назначения резервным бортом с пятичасовой задержкой. Ранее пассажир самолета был искусан обитавшими в кресле клопами и напугал пользователей сети. Позже Delta Air Lines дала мужчине скидку в размере 100 долларов (8 тысяч рублей).",Туризм/Путешествия,7
https://lenta.ru/news/2026/04/17/pensioner-popal-v-silnoe-techenie-na-glazah-u-svoey-devushki-v-tailande-i-ne-vyzhil/,Пенсионер попал в сильное течение на глазах у своей девушки в Таиланде и не выжил,"75-летний турист отправился в Таиланд и не выжил во время купания на глазах у своей девушки. Об этом сообщило издание Daily Mail (DM). 6 апреля пенсионер из Великобритании со своей тайской возлюбленной приехал в прибрежный город Хуахин . Пара должна была вернуться в провинцию Каласин 20-го числа. «С момента прибытия он каждое утро плавал в одиночестве в одном и том же месте. Обычно условия были спокойными», — отметил капитан полиции Прасонг Джатурат. В день трагедии, 15 апреля, британец вошел в воду, однако море бушевало. Мужчина попал в сильное течение и не смог выбраться из воды. Позднее на его тело, плавающее неподалеку от пирса, наткнулся рыбак. Ранее турист спрыгнул с водопада на глазах у группы, показал большой палец и ушел под воду. На берег бездыханного мужчину вытащили очевидцы.",Туризм/Путешествия,7
https://lenta.ru/news/2026/04/17/pyat-passazhirov-vysadili-iz-samoleta-iz-za-ih-vesa/,Пять пассажиров высадили из самолета из-за их веса,"Пять пассажиров авиакомпании EasyJet вынудили покинуть самолет из-за их веса. Об этом стало известно Daily Star. Инцидент произошел 11 апреля в аэропорту Саутенд, Великобритания . Перед вылетом в Малагу , Испания , командир воздушного судна (КВС) вышел к туристам и сообщил, что борт не сможет взлететь, если не высадить шесть человек. В противном случае КВС пригрозил оставить весь багаж клиентов в воздушной гавани. Причиной технических неполадок стал перевес. «Я не могла поверить в происходящее. Сначала я подумала, что он шутит», — поделилась впечатлениями пассажирка Келли Уэйанд. По словам очевидицы, пять человек покинули борт в течение 10 минут. Airbus A319 отправился в авиагавань назначения. Пострадавшим британцам предоставили бесплатный перелет в Лондон . Им также обещали компенсировать авиабилеты и отправить на испанский курорт другим рейсом. Позже авиаперевозчик уточнил, что весовые ограничения были вызваны погодными условиями и короткой взлетно-посадочной полосой аэродрома. Ранее пассажир не выжил после падения с инвалидной коляски во время посадки в самолет. Его семья обвинила в трагедии авиакомпанию Allegiant Air.",Туризм/Путешествия,7
https://lenta.ru/news/2026/04/17/rossiyanam-rasskazali-o-zavershenii-soglasovaniya-bezviza-so-stranoy-afriki/,Россиянам рассказали о завершении согласования безвиза со страной Африки,"Российским туристам рассказали о завершении согласования безвиза со страной Африки — речь идет о Замбии . Об этом рассказал посол РФ в африканской республике Азим Ярахмедов в беседе с «Известиями». «Мы рассчитываем, что замбийская сторона в ближайшее время передаст российской стороне полностью готовое к подписанию соглашение», — подчеркнул дипломат. Он также рассказал, что процесс вскоре завершится. Помимо этого, он добавил, что страны обсуждают открытие прямого авиасообщения. В министерстве транспорта африканской республики отметили необходимость подписания отдельного соглашения для реализации этой инициативы. Тем не менее вопрос заполненности таких рейсов остается открытым, заметил Ярахмедов. По его словам, пассажиропоток может быть сформирован из студентов из Замбии, которые активно приезжают в Россию учиться. Их насчитывается порядка тысячи. Еще известно о как минимум 200 гражданах РФ, проживающих в стране Африки, а также об около 150 туристах ежегодно. Ранее сообщалось о планах России ввести безвизовый режим для туристов с еще одним государством Африки — Зимбабве . В настоящее время уже успешно действует безвиз с Ботсваной , Кабо-Верде , Маврикием, Намибией , Сейшельскими островами и ЮАР .",Туризм/Путешествия,7
https://lenta.ru/news/2026/04/17/rossiyanam-rasskazali-pro-bezvizovyy-rezhim-s-zimbabve/,Россиянам рассказали про безвизовый режим с Зимбабве,"Россия и Зимбабве готовят соглашение о безвизовом режиме между двумя странами. Об этом сообщили «Известия» со ссылкой на посольство РФ в африканской стране. По словам представителей дипмиссии, основным направлением работы двух стран является туризм. «Заключение соглашения об отмене визовых требований и запуск прямого авиасообщения рассматриваются в качестве факторов, которые ускорят данный процесс», — подчеркнули в посольстве. Ранее сообщалось , что соглашение между Россией и Саудовской Аравии о взаимной отмене визовых требований для граждан двух стран вступит в силу 11 мая. До того министр экономического развития РФ Максим Решетников заявил , что Россия захотела запустить безвизовый режим еще с тремя странами Азии. Речь идет о Малайзии , Бахрейне и Кувейте .",Туризм/Путешествия,7
https://lenta.ru/news/2026/04/17/rossiyanam-stali-medlennee-vydavat-zagranpasporta/,Россиянам стали медленнее выдавать загранпаспорта,"Россиянам стали медленнее выдавать загранпаспорта, также стало сложнее записаться на подачу заявления и получение документа. Об этом сообщает Ассоциация туроператоров России (АТОР). С декабря 2025 года соотечественники начали жаловаться на то, что не могут «поймать» слот для записи в подразделения МВД на портале госуслуг. «Система у многих показывает лишь статус ""высокая загруженность"" или ""нет доступного времени для записи"". К марту 2026 года ситуация обострилась, и о ней заговорили крупные СМИ. Проблемы фиксируются в Москве, Санкт-Петербурге, Екатеринбурге, Казани и Краснодаре», — говорится в материале. По словам турагентов и самостоятельных туристов, у одних выдача паспорта занимает до десяти дней, у других — несколько месяцев. Проблем с оформлением не испытывают россияне, живущие и оформляющие документ за границей. Туроператоры рассказали, что не фиксируют массовых жалоб. В МВД, в свою очередь, связали рост числа запросов в 2026 году с изменением правил выезда детей до 14 лет за границу, техническими сложностями в многофункциональных центрах, а также с пиковым спросом по многим направлениям. «Основной массив обращений традиционно приходится на предотпускной сезон: с марта по сентябрь», — заключили в ведомстве. Ранее россиянка лишилась отпуска за границей из-за ошибки в загранпаспорте. В итоге ей удалось засудить МВД.",Туризм/Путешествия,7
